date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:45:53	562/562	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/ly.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/ly.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:54	560/560	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/ly.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/ly.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:54	251/251	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/ma.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/ma.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:54	250/250	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/ma.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/ma.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:55	240/240	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mc.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mc.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:55	240/240	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mc.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mc.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:55	11196/11196	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/md.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/md.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:56	11310/11310	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/md.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/md.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:56	56667/56667	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/me.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/me.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:56	57305/57305	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/me.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/me.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:57	236/236	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mf.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mf.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:57	236/236	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mf.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mf.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:57	306/306	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mg.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mg.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:57	306/306	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mg.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mg.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:58	736/736	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mh.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mh.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:58	761/761	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mh.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mh.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:58	384/384	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mk.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mk.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:59	412/412	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mk.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mk.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:59	280/280	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/ml.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/ml.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:45:59	283/283	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/ml.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/ml.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:00	722/722	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mm.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mm.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:00	717/717	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mm.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mm.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:00	1411/1411	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mn.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mn.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:00	1384/1384	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mn.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mn.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:01	1379/1379	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mo.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mo.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:01	1394/1394	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mo.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mo.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:01	22654/22654	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mp.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mp.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:02	22881/22881	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mp.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mp.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:02	233/233	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mq.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mq.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:02	231/231	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mq.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mq.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:03	443/443	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mr.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mr.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:03	436/436	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mr.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mr.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:03	5861/5861	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/ms.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/ms.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:04	5936/5936	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/ms.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/ms.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:04	14016/14016	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mt.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mt.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:04	12856/12856	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mt.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mt.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:05	324/324	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mu.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mu.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:05	324/324	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mu.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mu.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:05	292/292	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mv.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mv.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:05	310/310	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mv.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mv.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:06	3573/3573	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mw.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mw.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:06	3781/3781	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mw.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mw.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:06	85613/85613	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mx.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mx.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:07	81156/81156	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mx.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mx.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:07	1404/1404	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/my.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/my.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:07	1179/1179	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/my.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/my.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:08	2591/2591	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/mz.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/mz.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:08	2572/2572	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/mz.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/mz.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:08	1009/1009	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/na.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/na.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:09	965/965	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/na.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/na.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:09	1341/1341	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/nc.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/nc.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:09	1330/1330	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/nc.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/nc.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:10	279/279	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/ne.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/ne.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:10	285/285	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/ne.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/ne.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:10	5572/5572	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/nf.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/nf.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:10	5385/5385	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/nf.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/nf.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:11	263/263	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/ng.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/ng.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:11	263/263	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/ng.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/ng.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:11	17407/17407	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/ni.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/ni.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:12	17445/17445	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/ni.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/ni.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:12	230/230	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/nl.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/nl.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:12	238/238	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/nl.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/nl.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:12	325/325	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/no.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/no.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:13	325/325	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/no.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/no.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:13	1018/1018	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/np.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/np.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:13	1150/1150	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/np.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/np.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:14	658/658	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/nr.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/nr.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:14	681/681	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/nr.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/nr.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:14	874/874	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/nu.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/nu.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:15	850/850	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/nu.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/nu.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:15	2208/2208	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/nz.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/nz.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:15	2189/2189	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/nz.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/nz.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:16	22370/22370	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/om.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/om.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:16	22354/22354	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/om.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/om.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:16	758/758	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/pa.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/pa.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:17	654/654	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/pa.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/pa.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:17	190/190	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/pe.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/pe.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:17	190/190	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/pe.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/pe.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:18	4049/4049	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/4x3/pf.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/4x3/pf.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
11:46:18	4013/4013	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2002%20Apr%202025%2016:47:14%20GMT	https://www.jjconsulting.com.br/infinity/flags/1x1/pf.svg	C:/Meus%20Sites/JJConsulting/www.jjconsulting.com.br/infinity/flags/1x1/pf.svg	(from https://www.jjconsulting.com.br/infinity/css/flags.css)
